datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2024-12-20 00:00:00+00:00,521196358.5667559,8663372.748431677,530319257.349371,73976982.9352898,870477264.2032635,36644323.790493965,331540093.18481666,1520260.3283816788,8291066642.558824,382861.3339419091,87830080.02539894,56572447.31212195,10858402.164514,172844384.2194696,80086652441.35,21678385.72826015,566389841.2377962,858498869.712563,76313081.97994277,518863472.5738525,630868099.2930132,15830.188021426306,261312634.69128457,82731121.529387,145858580.6237662,842852275.5762429,512251016.7400461,593499990.3133228,92018423.76585484,9271724114.325191,106878775.23145732,33645772.334980495,1837669.13278336,8189579898.836143,1812000.1076338703,9398601.071126305,79081482.51693502,129532939.32092708,84128971.55530722,180585401.8311427,343288199.50908494,64945494.05131459,797843792.9292864,946898149.5072324,48993797.51287012,8294697064.179389,1.1579208923731621e+71,103735287.07710709,868055457.0377449,782465055.765598,39058000.43734504,922519730.765085,2926993155.16325,85830483154.4097,786553935.1183295,91511477.98173504,472740.9989957137,8748.666100197734,1467987.6079138403,1469962965.4760082,54931912.21193239,98592466.078529,12838773.183499653,1969751.697202096,455602.0142477509,32781537849.932716,9807.40140536456,53712526.34871899,987574.6194261374,462930.4532839522,83090137.92395942,964904160.4494764,987793502.9750286,6604265.940267436,22271278.01349407,419696912.47040015,62453421.274141505,70131431.19056568
2024-12-21 00:00:00+00:00,520889826.5521964,8666652.250618316,529610729.0662952,74047752.54082009,870698219.9064313,36676625.447889835,331540166.5931,1520260.3283816788,8287042949.959436,382859.1345370825,87621635.85377045,56572145.93960437,10857429.47752,173726259.2260169,80086652441.35,21667833.363896556,567631504.7106521,859079051.6678537,76554070.82525478,518968568.83229893,632804439.0475602,15640.642837512058,261467039.03378984,82714356.13843903,145741405.7851593,843220289.836517,511364852.6688454,590306927.1501923,91923468.49178788,9278291874.463022,106878917.75806452,33645797.51095877,1837669.13278336,8189208464.639636,1801854.4249153624,9338927.762809752,79145467.62859045,129532939.32092708,84129097.7330941,180585757.43504563,342700138.74195385,64905538.3995845,798357196.3181293,946905514.2262326,48880718.93676116,8291923635.276105,1.1579208923731621e+71,101454587.6821796,868055457.0377449,783228543.6004575,37727930.47599387,922520820.8650848,2927010441.3780446,85830368781.60773,787393935.1183295,91511477.98173504,472740.9989957137,8748.666100197734,1468905.6935029528,1471597816.364118,54971091.729144245,98604400.7165061,12910480.673628202,1967543.1235780655,457366.7531589512,32781571096.876617,9804.974889221365,53703945.23793223,987586.7348760304,463216.5621296826,83110740.97660817,964969782.5495132,987798786.797962,6604265.940267436,22334155.447114658,420540373.2306001,62457343.56102036,70090645.27315733
2024-12-22 00:00:00+00:00,520894740.6771714,8623691.04383637,530125186.4074646,74044066.50613025,870291430.8075153,36609833.69470706,331540165.8646352,1520260.3283816788,8296367088.454542,382853.2215176225,87604808.86883952,56538259.7762854,10857380.150796,173980190.36336204,80086652441.35,21658457.599633314,568386205.6554698,858635410.2446458,76454076.54460542,519989332.1228287,633607574.068588,15646.782257512055,261490950.77834448,82747407.02350661,145893781.5851985,842425323.248833,511384998.4614024,590297101.9892037,91883904.05078956,9274457675.02433,106823342.882108,33655811.32246172,1837669.13278336,8189202690.191602,1802700.836122383,9315927.762809752,79131798.8449804,129532939.32092708,84124709.27951118,180566623.28083375,341897181.2931072,64656406.5726071,798371278.2962154,946911643.2417126,48752044.6671694,8296554755.609315,1.1579208923731621e+71,98846993.7067716,868048556.1244067,783434447.9423862,38473533.187157005,922534340.8650848,2927122650.6880445,85830532470.94804,788233935.1183295,91511477.98173504,432740.9989957137,8749.124208554165,1469682.9997856729,1471052094.4180624,53840532.095680386,98655967.52577548,12909794.756893966,1966341.7871467497,458145.9689223082,33113489451.55242,9801.742224959398,53662034.27603793,987746.8877069608,462924.9256388892,83232472.8110693,964969782.5495132,987795926.0666302,6600341.690704944,22334155.447114658,420656358.3007001,62458073.43395577,70158545.1376656
2024-12-23 00:00:00+00:00,521236131.43413097,8590175.443048507,529640841.4423539,73215729.82767965,870316059.3043044,36503607.08861341,331540166.5931,1520260.3283816788,8298169494.894579,382846.2854482378,87542845.30825953,56520699.90857881,10856855.86043,174234393.3834303,80086652441.35,21655651.76708939,567861501.9068782,859245858.3055146,76367372.24475427,525099997.531895,633488146.367568,15633.72962705206,261473563.6339511,82560444.45925379,146694148.9862539,842545438.0835265,511340971.3071871,590276741.7236108,91873335.63979515,9281286736.416414,107168544.0190445,33655763.31937196,1837669.13278336,8189132689.507616,1806123.9721871624,9316741.126970952,79082649.40082228,128532939.32092708,84125169.61671624,180556521.65714243,341126177.88754606,64469998.885913946,798369928.4159609,946918466.1589077,48258280.43291039,8292992005.330615,1.1579208923731621e+71,94351135.62232472,868048556.1244067,783658772.5061839,38584866.890648514,922450082.5407444,2927412587.5280447,85830416268.32903,788233935.1183295,91511477.98173504,432740.9989957137,8749.124208554165,1471674.645990612,1470200924.2468278,53999263.69245168,98681389.53974156,13085535.491980247,1967085.1719279012,461860.2187123858,33123165455.74912,9801.585673298428,53618422.42506915,987751.378126424,466656.32328153314,83267082.9678734,965003484.6067836,987804416.4833512,6600341.690704944,22334155.447114658,421157286.1419001,62469566.55313876,70241937.64457786
2024-12-24 00:00:00+00:00,520615617.8920553,8578747.47445301,529385961.33469325,73339509.88468796,869704145.9635996,36510234.51711062,331540166.5931,1520260.3283816788,8299834480.188323,382849.88278998336,87537887.29656215,56516171.30610087,10856855.86043,174500966.4287744,80086652441.35,21649705.97944279,567716979.4137604,860059784.0984389,76381110.96536401,532977038.80261594,633475460.3623009,15633.673945122058,261334363.3627611,82530067.86027549,146921079.65617356,841911238.5077031,511321886.7300283,588061965.7510792,91953029.9938397,9286105178.345306,107065715.84305397,33639262.501535766,1838912.8950959295,8189110585.744918,1807246.437144083,9316929.915872503,79107900.79626146,128532939.32092708,84125384.1796836,180554172.6504604,341564877.38850707,64462323.09903266,797769928.8389138,946918466.1589077,48219662.01423284,8290042225.250638,1.1579208923731621e+71,92324643.75261764,868048556.1244067,784080949.3706105,39054216.93584779,922450082.5407444,2931451059.168738,85830633211.33513,788373474.4439243,91511477.98173504,432740.9989957137,8749.124208554165,1475439.6319783102,1470781023.4700046,54477185.712956674,98894994.767209,13006939.716002392,1966188.50982238,463297.1514326933,33122033561.19146,9800.103278514896,54005250.395134866,987760.226079337,466488.226484206,83138157.09232014,965003484.6067836,987804715.5833514,6600341.690704944,22334155.447114658,421394597.15830016,67996504.55313876,70128330.91850375
2024-12-25 00:00:00+00:00,529446722.1702214,8565262.92561675,529420600.8853022,73064785.00073417,869664938.1193979,36577393.0214593,331540166.411825,1520260.3283816788,8297571981.619378,383840.2458061187,87531532.3546522,56516100.724207945,10857128.486998,175170582.21415952,80086652441.35,21648398.739702582,568006201.5939711,859647260.513818,76462208.934465,534132762.4026159,639486913.7540746,15637.776768750064,260846964.93695876,82514253.43454568,146810332.75030887,844684128.4089298,511511389.4986887,584618065.3214417,91977066.32326572,9292406474.46494,106685364.45407186,33631480.91762382,1838912.8950959295,8189039403.05823,1807752.5661004828,9316929.915872503,79130959.3865476,128532939.32092708,84125455.03463018,180543824.88480473,343544241.1520476,64264718.53720752,797766212.5614362,946903984.3880148,48159782.795070246,8285698261.639529,1.1579208923731621e+71,90038745.96160553,868048556.1244067,783717284.9159813,38620519.87465012,922454038.2367444,2931451059.168738,85830658277.61963,788712698.1424022,91511477.98173504,432740.9989957137,8749.173753538538,1471702.9948093796,1471640128.1951008,54710454.64794507,98972348.18983972,13078963.409375802,1969251.0971003347,465335.0722955317,33122033561.19146,9787.909316380816,54014265.99095233,987712.5821057725,466615.0444211138,83164681.90366858,965033047.4949012,987809462.0760112,6600341.690704944,22334155.447114658,421535794.2806002,67996540.75404161,70058571.33978291
2024-12-26 00:00:00+00:00,529396701.93959266,8560320.968627695,529411496.6466656,73274791.20990673,869714808.8962165,36622995.76135858,331540166.5931,1520260.3283816788,8295033044.094698,383537.3811146241,87509210.96452929,56516577.03108517,10857255.807642,175330824.63086674,80086652441.35,21628624.57337449,568120211.5797333,860608358.6912019,76514281.12164864,531029067.0323378,638142032.2899398,15661.353621905402,260817468.192131,82475033.77559659,146315346.4660051,848768549.3824364,511581109.1018299,573019167.9714569,91997481.22574508,9297391535.532782,106871467.73990645,33626599.66478346,1838912.8950959295,8188920374.039458,1808330.1800165772,9316929.915872503,79450029.02160275,128532939.32092708,84125285.87480238,180553827.78591004,358639468.4389149,64512097.71702588,797766212.5614362,946921605.1224391,48461062.31792109,8285141007.04744,1.1579208923731621e+71,91003032.1517979,868048556.1244067,783862272.8252954,37458894.637259275,922454038.2367444,2931666803.3669543,85830660952.45451,788712698.1424022,91511477.98173504,432740.9989957137,8749.273753538539,1474892.1097420228,1471158533.218684,54732034.367473274,99116769.02396505,12918051.526203727,1968663.731179944,465782.54360527464,33135548082.691456,9787.909316380816,54063092.3302865,987711.4705872724,467520.4238425429,83053440.1985124,965044759.1671032,987804352.3708272,6600341.690704944,22334155.447114658,422853576.56280017,67996613.16503096,69922036.24751313
2024-12-27 00:00:00+00:00,529395694.4520041,8554970.675259713,529300702.2150737,73528943.03015968,869045699.2718067,37489497.5287075,331540166.5931,1520260.3283816788,8295758806.499399,385237.0008715058,87505692.77929825,56514484.7834876,10857311.657516,175780913.4909922,80086652441.35,21639393.902338505,568272545.5985682,860644068.638653,76161275.97093405,531257617.3510824,634970649.5101434,15660.263632205404,261033297.6699802,82448840.53804788,146262320.32489064,849240276.5486183,511362678.3654795,577284677.1110185,92041528.81451084,9296677211.321917,106890659.9896225,33689791.081478134,1838912.8950959295,8108835922.975859,1807238.9558050772,9317103.568546431,79478992.3415596,128532939.32092708,84125644.83609879,180689750.53194863,357785641.7693241,64241509.71912733,797766212.5614362,946922142.0314392,47962121.95360481,8290052656.539207,1.1579208923731621e+71,91934312.23224208,867973257.1346747,783820426.8561256,38660765.6616735,922454038.2367444,2931438297.3669543,85830489913.72252,789552698.1424022,91511477.98173504,432740.9989957137,8749.273753538539,1478241.520208428,1469635379.373418,54785149.84195116,98674186.23964752,12935988.400144309,1968844.3324415083,465287.71660527465,33186231992.649727,9791.367519860238,54054062.66532416,987711.0563934424,467608.3553678156,83079195.50384977,965044759.1671032,987804718.7468584,6600341.690704944,22334155.447114658,423060098.1818002,68042105.13842355,69932844.34875132
2024-12-28 00:00:00+00:00,529332928.2062473,8542732.241747271,529356107.8026444,73304467.43650647,869132064.5279067,37442154.695780456,331540099.1835678,1520260.3283816788,8290703135.517336,385467.6862239411,87507028.63659403,56514441.067957066,10857410.252615,175985105.68065056,80086652441.35,21631489.713751625,569078795.731094,860607746.6569688,75672994.85526474,532077503.91097933,636733233.1914101,15659.257160505402,261047121.0056093,82420784.62613265,146223961.35134178,849208024.8444886,513022256.0662976,576966730.9620855,92103238.76796436,9301759501.948772,107026283.27470878,33689672.17643017,1838912.8950959295,8031269197.147702,1802021.9179354971,9318658.229969371,79501156.42927806,128532939.32092708,84125752.23393361,180679849.9105912,358437151.11641014,64002116.86481549,797756836.294446,946930469.2974392,48074529.811036214,8276247062.632259,1.1579208923731621e+71,92296595.4759444,867972245.1115679,783643228.1213373,38613010.41783064,922454038.2367444,2931438297.3669543,85830428079.58646,790392698.1424022,91665694.14673504,432740.9989957137,8749.667514121853,1475151.3095008482,1467112350.051319,54822409.80653907,98722501.99912374,12943879.540720228,1963937.5704827968,466520.96577744343,33156143894.138527,9791.367519860238,54054218.15828702,987713.3487374292,467726.5134104,83078229.32707752,965093717.2094176,987806879.3445544,6600341.690704944,22334155.447114658,423549166.38780016,68041305.60184923,69918161.38218744
2024-12-29 00:00:00+00:00,529319091.8410803,8546404.9692642,529421393.0110897,73496340.11675583,868725224.299676,37530396.98204484,331540166.5931,1520260.3283816788,8287391645.850222,385483.45866375504,87510523.95105165,56514658.35704258,10857249.133566,176106164.60106957,80086652441.35,21630405.549164496,569848698.8077283,861132100.9436606,75723237.27357295,532077503.91097933,634030936.702751,15665.114182195404,260719630.56022623,82420854.62613265,145990916.6436258,849222955.0811243,512936775.5456663,576909027.7721857,92120278.93125708,9300960886.309055,107112550.20230448,33683928.69310904,1838912.8950959295,8028058758.116467,1801877.1029713373,9323326.993584905,80010950.04599759,128532939.32092708,84127128.8253455,180667488.4454455,358414940.4117531,64166917.76213119,797754498.3115242,946928743.7988592,48039942.67453447,8274821483.429299,1.1579208923731621e+71,92516066.147029,867972245.1115679,783571182.6305839,38885882.160711974,922454038.2367444,2931451610.2446175,85830599037.12724,790164883.1024022,91665694.14673504,432740.9989957137,8749.814963129304,1474595.8699608482,1467649005.475677,54833897.45098126,98658071.85912724,12955121.355242174,1968220.1890550456,466890.027437189,33184514249.894947,9791.367519860238,54057087.89930133,987718.1720330948,468697.3833661794,83159412.71659604,965093717.2094176,987809836.3716036,6600341.690704944,22334155.447114658,423730691.6548002,68043796.58145458,69978044.94051273
2024-12-30 00:00:00+00:00,529361962.37612987,8553148.432129912,529258049.82276744,73289521.19666846,868910544.8151039,37578478.008909814,331540166.5931,1520260.3283816788,8289116755.476339,384425.5841216025,87562101.46795325,56510856.883695506,10857429.549853,176253296.07376388,80086652441.35,21632716.796317626,571731218.8912355,861087006.7305946,75731558.7207112,533379525.47529566,639352803.6680595,15682.351323766932,260751951.7938662,82416308.14613265,145791067.4916716,849726550.2335966,512669986.76600456,576783620.3301764,92163720.73978923,9305665451.019672,106911563.59269522,33687032.23935352,1839584.52535665,8026574579.800003,1800250.092513061,9324733.564944113,79685163.87688658,128532939.32092708,84127570.16589363,180699203.4287384,358067019.8489704,63982390.0991247,797803147.0968161,946949189.8545008,48604319.057293035,8278565324.316913,1.1579208923731621e+71,94554526.73032574,868837511.4507858,783967864.4964612,38260746.881206304,921951041.2367442,2931451610.2446175,85830014298.11987,790164883.1024022,90699530.07105376,432740.9989957137,8749.814963129304,1477419.827266778,1468490341.3792648,54846585.03278585,98662861.33912724,12998354.814925425,1969679.5681593488,467815.67577652336,33217316663.90015,9793.367519860238,54108034.39981077,987722.029059993,468872.03647085826,83205841.72908755,965093717.2094176,987809836.3716036,6600341.690704944,22334155.447114658,422642361.36730015,68043953.82844459,70010601.36825867
2024-12-31 00:00:00+00:00,529257276.2015663,8524419.23722987,529455144.337186,73486897.67464098,876147190.9770926,37478742.56509788,331540166.5931,1520260.3283816788,8292437394.983781,383638.3738165356,87564712.61725476,56510247.01980163,10857368.982015,178786120.374469,80086652441.35,21661593.944473036,572697997.8173198,861033315.5481406,75806695.9007324,533820875.7193818,639911237.0706717,15679.971469699309,261376172.14934143,82383374.56162292,145703384.02421543,849673375.0274919,512661453.563678,576619348.9159601,92037753.2914174,9312304859.212725,106867067.83713873,33687960.596567556,1839584.52535665,8044152716.9661665,1798846.165648772,9327609.933619902,79789471.48988467,128532939.32092708,84127767.73664205,180671293.0473252,358237446.6289704,64124682.703236744,797647836.6956505,946949189.8545008,48463287.8950404,8279728147.354833,1.1579208923731621e+71,95082115.36218418,868837511.4507858,781087875.55972,38401586.3393386,921951141.2367442,2931398672.564617,85830199969.97124,790164883.1024022,89734630.36707184,432740.9989957137,8749.814963129304,1477532.754062598,1471503626.7033055,54950961.656082064,98686140.25542387,12999524.255701073,1971205.7410106612,467915.4667952453,33138604030.76462,9793.367519860238,54115805.31089128,987725.1717212364,468948.9169526851,83217813.54275171,965093717.2094176,987812379.356132,6602905.977234898,22334155.447114658,421218798.43190014,68066574.31065053,70116312.33565328
2025-01-01 00:00:00+00:00,529286112.3729493,8526103.459871877,529498808.19445103,73413591.4945269,876376950.6914953,37512810.55079404,331540166.5931,1520260.3283816788,8291959416.675973,382795.5059980397,87574742.76178773,56510692.65484818,10857223.790328,176227687.82844615,80086652441.35,21662591.852476645,576632572.886217,860847037.2924546,75730673.12061755,535360722.47254425,637604311.9185607,15695.765973894093,260433108.50524583,82392498.68746959,142088081.61411878,849311890.7057874,512905500.98761106,576414330.3051263,92114579.75253524,9314669067.501947,106959607.2015078,33684681.714560635,1839584.52535665,8027983428.8755245,1798870.165648772,9327609.933619902,79858453.5154849,128532939.32092708,84127852.57526602,180681816.795749,358203593.7895514,64511130.43291033,797639673.1750445,946926177.0861394,48533640.004189454,8279297170.538107,1.1579208923731621e+71,94091512.54773988,868837511.4507858,782528872.5692708,38447353.02648823,921951141.2367442,2931394320.327117,85830402902.1196,790164883.1024022,89659898.38665295,432740.9989957137,8749.814963129304,1478474.9117941982,1472158459.409244,55157332.121563435,98710348.46278831,13042436.61280457,1970233.863198315,468892.1170931827,33138604030.76462,9793.367519860238,54111085.271836534,987725.1717212364,468695.0795827711,83687577.37139547,965093717.2094176,987814299.5284256,6603462.152034898,22334155.447114658,421229985.7719002,68067575.15555051,70189208.3735777
